title	year	avg_rating	#votes	genres	runtime_min	id
The Princess and the Warrior	2000	7.5	13800	Drama,Mystery,Romance	135	0203632
The Living Skeleton	1968	6.3	587	Horror	80	0203635
A Man Called Hero	1999	5.8	1744	Action,Adventure,Drama	116	0203672
One Night at McCool's	2001	6.1	27809	Comedy,Crime	93	0203755
Sea Prince and the Fire Child	1981	7.1	397	Animation,Drama,Family	108	0203895
Spiders	2000	4.0	2615	Horror,Sci-Fi,Thriller	94	0203940
Tart	2001	4.7	2811	Crime,Drama,Romance	94	0203975
Winter Soldier	1972	8.2	906	Documentary,History,War	96	0204058
Animal Factory	2000	6.6	12247	Crime,Drama	94	0204137
Beresina oder Die letzten Tage der Schweiz	1999	6.7	494	Comedy	108	0204164
Boys and Girls	2000	5.4	15471	Comedy,Drama,Romance	94	0204175
Exorcist: The Beginning	2004	5.1	32291	Horror,Mystery,Thriller	114	0204313
The Watcher	2000	5.3	24693	Crime,Drama,Mystery	97	0204626
Sordid Lives	2000	6.8	2716	Comedy,Romance	111	0204640
Trouble Every Day	2001	6.0	6809	Drama,Horror,Thriller	101	0204700
An Affair of Love	1999	7.1	5053	Drama,Romance	80	0204709
Bring It On	2000	6.0	83135	Comedy,Romance,Sport	98	0204946
Deuce Bigalow: Male Gigolo	1999	5.7	68043	Comedy,Romance	88	0205000
Kevin & Perry Go Large	2000	5.6	11886	Comedy,Music	82	0205177
Dr. T & the Women	2000	4.6	17144	Comedy,Drama,Romance	122	0205271
Tenchi Forever!: The Movie	1999	7.1	650	Adventure,Animation,Comedy	95	0205451
Thomas and the Magic Railroad	2000	4.0	3539	Adventure,Comedy,Drama	85	0205461
Criminal Lovers	1999	6.5	3758	Crime,Drama,Thriller	96	0205735
The Dish	2000	7.1	14705	Comedy,Drama,History	101	0205873
My Neighbors the Yamadas	1999	7.2	9265	Animation,Comedy,Family	104	0206013
Girl Slaves of Morgana Le Fay	1971	5.7	605	Horror	86	0206154
Railroad Man	1999	7.3	782	Drama	112	0206216
Psycho Beach Party	2000	6.2	5297	Comedy,Horror,Mystery	95	0206226
Save the Last Dance	2001	6.2	54983	Drama,Music,Romance	112	0206275
Queen of Destiny	1938	6.6	50	Drama	95	0206302
Joy Ride	2001	6.6	61595	Mystery,Thriller	97	0206314
Woman on Top	2000	5.3	9663	Comedy,Fantasy,Romance	92	0206420
Children of Men	2006	7.9	440160	Drama,Thriller	109	0206634
The Man Who Cried	2000	6.2	13763	Drama,Music,Romance	100	0206917
My First Mister	2001	7.2	5303	Comedy,Drama,Romance	109	0206963
Luck of the Draw	2000	5.1	574	Crime,Drama,Thriller	101	0207036
What to Do in Case of Fire	2001	6.8	3438	Action,Comedy,Drama	101	0207198
What Women Want	2000	6.4	184393	Comedy,Fantasy,Romance	127	0207201
How to Kill Your Neighbor's Dog	2000	6.9	3375	Comedy,Drama	107	0207524
Big Momma's House	2000	5.2	77821	Action,Comedy,Crime	99	0208003
Snatch	2000	8.3	741049	Comedy,Crime	104	0208092
Happy Accidents	2000	7.2	9227	Comedy,Romance	110	0208196
The Life and Times of Hank Greenberg	1998	7.6	744	Biography,Documentary,Sport	90	0208261
The Miracle Maker	2000	7.0	1294	Animation,Biography,Drama	90	0208298
Angel's Egg	1985	7.6	6053	Animation,Drama,Fantasy	71	0208502
Compassionate Sex	2000	7.1	1182	Comedy	109	0208675
The Contender	2000	6.9	22167	Drama,Thriller	126	0208874
The King Is Alive	2000	6.3	1814	Drama	110	0208911
Get Carter	2000	5.2	31436	Action,Crime,Drama	102	0208988
The Son's Room	2001	7.3	16765	Drama	99	0208990
Everybody's Famous!	2000	6.9	3060	Comedy,Drama,Music	97	0209037
Ken Park	2002	5.9	28032	Drama	93	0209077
Memento	2000	8.4	1061675	Mystery,Thriller	113	0209144
The Mummy Returns	2001	6.3	289816	Action,Adventure,Fantasy	130	0209163
Not One Less	1999	7.7	7875	Drama	106	0209189
Skipped Parts	2000	6.3	3099	Comedy,Drama,Romance	100	0209322
The Wind Will Carry Us	1999	7.6	7702	Drama	118	0209463
The Wedding Planner	2001	5.3	72557	Comedy,Romance	103	0209475
Beau travail	1999	7.4	7355	Drama,War	92	0209933
The Cell	2000	6.3	91834	Horror,Sci-Fi,Thriller	107	0209958
Gangster No. 1	2000	6.8	12635	Crime,Drama,Thriller	103	0210065
Ginger Snaps	2000	6.8	39519	Drama,Fantasy,Horror	108	0210070
Girlfight	2000	6.7	9092	Drama,Sport	110	0210075
Bayside Shakedown	1998	6.6	681	Action,Comedy,Crime	119	0210199
Pandaemonium	2000	6.5	760	Biography,Drama	124	0210217
Pokémon the Movie 2000	1999	6.1	19577	Action,Adventure,Animation	84	0210234
Ratas, ratones, rateros	1999	7.3	682	Action,Crime,Drama	107	0210249
Songcatcher	2000	7.2	3108	Drama,Music	109	0210299
Gemini	1999	6.8	2016	Drama,Fantasy,Horror	84	0210302
Things You Can Tell Just by Looking at Her	2000	6.5	6316	Drama,Romance	109	0210358
The Weight of Water	2000	5.9	8676	Crime,Drama,Mystery	114	0210382
Beautiful	2000	5.6	3543	Comedy,Drama	112	0210567
Bootmen	2000	6.2	2180	Comedy,Drama,Romance	95	0210584
Center Stage	2000	6.7	17947	Drama,Music,Romance	115	0210616
Goya in Bordeaux	1999	6.7	1973	Biography,Drama,War	100	0210717
Himalaya	1999	7.5	4912	Drama	108	0210727
El mismo amor, la misma lluvia	1999	7.3	2945	Comedy,Drama,Romance	113	0210843
Postmen in the Mountains	1999	7.8	1200	Drama	93	0210916
Relative Values	2000	6.5	2171	Comedy	87	0210943
Remember the Titans	2000	7.8	188684	Biography,Drama,Sport	113	0210945
Zakhm	1998	7.9	2696	Drama	125	0211126
102 Dalmatians	2000	4.9	32933	Adventure,Comedy,Family	100	0211181
Barenaked in America	1999	7.6	258	Documentary	89	0211219
La bûche	1999	6.3	1619	Comedy,Drama	106	0211286
Whatever	1999	7.0	662	Drama	120	0211359
Water Drops on Burning Rocks	2000	6.8	5849	Comedy,Drama,Romance	82	0211387
Jason X	2001	4.4	48009	Action,Horror,Sci-Fi	91	0211443
Knockaround Guys	2001	6.1	21760	Crime,Drama,Thriller	92	0211465
The Luzhin Defence	2000	6.9	4087	Drama,Romance	109	0211492
Soldier	1998	6.1	2311	Action,Drama,Musical	156	0211634
Terror Tract	2000	6.1	1594	Comedy,Horror,Romance	96	0211661
Vengo	2000	7.4	2582	Drama,Musical	90	0211718
Amélie	2001	8.3	670609	Comedy,Romance	122	0211915
Awake	2007	6.5	70638	Crime,Drama,Mystery	84	0211933
Bait	2000	5.8	10203	Action,Comedy,Crime	119	0211938
Naked Massacre	1976	5.1	650	Drama,Thriller	92	0211971
The Tracker	2002	7.4	2230	Drama,History,Western	90	0212132
Meet the Parents	2000	7.0	298837	Comedy,Romance	108	0212338
Miss Congeniality	2000	6.2	176107	Action,Comedy,Crime	109	0212346
Blow Dry	2001	6.2	7584	Comedy,Drama,Romance	94	0212380
The Personals	1998	7.1	510	Comedy,Drama,Romance	104	0212423
Tully	2000	7.2	1834	Drama	102	0212604
2046	2004	7.4	48047	Drama,Romance,Sci-Fi	129	0212712
A.I. Artificial Intelligence	2001	7.2	280201	Drama,Sci-Fi	146	0212720
Big Eden	2000	7.3	3874	Comedy,Drama,Romance	118	0212815
Bread and Roses	2000	7.1	5092	Drama	110	0212826
Bruiser	2000	5.3	5389	Horror,Mystery	99	0212830
Soulkeeper	2001	5.0	1109	Action,Adventure,Comedy	105	0212867
Citizen Toxie: The Toxic Avenger IV	2000	6.2	4927	Action,Comedy,Fantasy	109	0212879
Groove	2000	6.6	3917	Drama,Music	86	0212974
Hannibal	2001	6.8	242458	Crime,Drama,Thriller	131	0212985
New Waterford Girl	1999	6.9	1655	Comedy	97	0213121
Pearl Harbor	2001	6.2	299747	Action,Drama,History	183	0213149
Rugrats in Paris: The Movie	2000	6.1	10479	Adventure,Animation,Comedy	78	0213203
Taboo	1999	6.9	6781	Drama,History,Thriller	100	0213682
Seventeen Years	1999	7.1	534	Drama	90	0213695
The Ladies Man	2000	5.2	12070	Comedy	84	0213790
Malena	2000	7.5	83270	Comedy,Drama,Romance	108	0213847
Mohabbatein	2000	7.1	25525	Drama,Musical,Romance	216	0213890
Partition	2007	6.9	2433	Drama,Romance	116	0213985
100 Girls	2000	5.8	20200	Comedy,Romance	94	0214388
Grass	1999	7.2	3417	Documentary,History	80	0214730
Karz	1980	7.5	1901	Action,Musical,Romance	159	0214841
Manichitrathazhu	1993	8.7	7313	Comedy,Horror,Musical	169	0214915
Road Trip	2000	6.4	151724	Adventure,Comedy	93	0215129
Route 666	2001	4.4	3021	Action,Horror,Thriller	86	0215135
Shower	1999	7.5	3774	Comedy,Drama	92	0215369
Nobody's Baby	2001	6.4	1449	Comedy,Drama	110	0215516
Angoor	1982	8.4	4387	Comedy	131	0215517
Bamboozled	2000	6.5	9723	Comedy,Drama,Music	135	0215545
Enemy at the Gates	2001	7.6	230830	Drama,History,War	131	0215750
Malatesta's Carnival of Blood	1973	5.7	488	Horror	78	0215960
Running Out of Time	1999	7.4	5117	Action,Crime,Drama	93	0216165
The 6th Day	2000	5.9	112740	Action,Mystery,Sci-Fi	123	0216216
Murderous Maids	2000	6.8	1156	Biography,Crime,Drama	94	0216578
Bob the Butler	2005	5.6	3654	Comedy,Family	90	0216584
Christina's House	2000	4.3	1992	Drama,Mystery,Thriller	97	0216620
Code Unknown	2000	7.2	10998	Drama	118	0216625
Vampire Hunter D: Bloodlust	2000	7.7	27619	Action,Animation,Fantasy	103	0216651
Dil Kya Kare	1999	5.1	1000	Drama,Musical,Romance	158	0216707
The Taste of Others	2000	7.2	8652	Comedy,Drama,Romance	112	0216787
Harrison's Flowers	2000	7.1	5924	Drama,Romance,War	130	0216799
With a Friend Like Harry...	2000	7.1	9276	Comedy,Drama,Mystery	117	0216800
Hum Saath-Saath Hain: We Stand United	1999	6.2	6098	Drama,Family,Musical	177	0216817
Sade	2000	6.1	1620	Biography,Crime,Drama	100	0217019
Devil in the Flesh 2	2000	4.4	1179	Horror,Thriller	92	0217086
A Matter of Taste	2000	6.8	1529	Crime,Drama,Thriller	90	0217119
The Convent	2000	5.0	2393	Comedy,Fantasy,Horror	79	0217331
Dancing at the Blue Iguana	2000	5.7	3561	Drama,Mystery	123	0217355
Gangs of New York	2002	7.5	383873	Crime,Drama	167	0217505
Looking for Alibrandi	2000	7.0	2916	Comedy,Drama,Romance	103	0217629
Loser	2000	5.3	25768	Comedy,Romance	98	0217630
Splatter: Naked Blood	1996	6.2	1770	Horror,Sci-Fi	76	0217679
Nang Nak	1999	6.5	1542	Horror,Romance,War	100	0217680
Ready to Rumble	2000	5.4	13136	Comedy,Sport	107	0217756
I Will Survive	1999	6.2	713	Comedy,Drama,Romance	102	0217811
Unbreakable	2000	7.3	368660	Drama,Mystery,Sci-Fi	106	0217869
The Woman Chaser	1999	7.2	577	Comedy	90	0217894
'R Xmas	2001	5.7	1225	Crime,Drama	85	0217978
Beyond the Mat	1999	7.6	7583	Biography,Documentary,Sport	102	0218043
The Calling	2000	4.2	1736	Horror,Thriller	89	0218067
Circuit	2001	5.7	1052	Drama,Romance	130	0218107
Eugénie	1973	5.8	842	Drama,Thriller	86	0218181
An Everlasting Piece	2000	6.3	1529	Comedy	103	0218182
The Claim	2000	6.4	5813	Drama,Romance,Western	120	0218378
Kippur	2000	6.3	1522	Drama,War	117	0218379
Ringu 2	1999	5.9	11887	Horror,Mystery,Sci-Fi	95	0218553
Some Voices	2000	6.6	1037	Comedy,Drama	101	0218616
Soul Survivors	2001	3.9	8039	Horror,Mystery,Thriller	84	0218619
The St. Francisville Experiment	2000	4.2	1451	Horror,Mystery,Thriller	79	0218625
Antitrust	2001	6.1	27777	Action,Crime,Drama	108	0218817
Best in Show	2000	7.4	52370	Comedy	90	0218839
Buying the Cow	2002	5.9	6475	Comedy,Romance	88	0218864
Original Sin	2001	6.1	51686	Drama,Mystery,Romance	116	0218922
The Family Man	2000	6.8	99370	Comedy,Drama,Fantasy	125	0218967
Unconditional Love	2002	6.8	3441	Comedy,Drama,Musical	124	0219374
Waydowntown	2000	6.7	1767	Comedy	87	0219405
Auggie Rose	2000	6.3	1431	Drama,Mystery,Romance	109	0219519
Dracula 2000	2000	4.8	31006	Action,Fantasy,Horror	99	0219653
The Epic of Everest	1924	7.7	428	Documentary,History	87	0219671
The Gift	2000	6.6	60537	Drama,Fantasy,Horror	112	0219699
Human Nature	2001	6.4	16880	Comedy,Drama	96	0219822
The Kid	2000	6.1	38851	Comedy,Family,Fantasy	104	0219854
Lucky Numbers	2000	5.0	9556	Comedy,Crime	105	0219952
Bandits	2001	6.5	63327	Comedy,Crime,Drama	123	0219965
The Tigger Movie	2000	6.3	16240	Animation,Comedy,Drama	77	0220099
Timecode	2000	6.0	6301	Drama,Romance	97	0220100
When Brendan Met Trudy	2000	6.5	1249	Comedy,Romance	95	0220157
Briar Patch	2003	5.6	1265	Drama,Romance,Thriller	103	0220343
Halloween: Resurrection	2002	4.0	35440	Horror,Thriller	94	0220506
Intacto	2001	6.9	12427	Drama,Fantasy,Romance	108	0220580
Maelstrom	2000	7.0	4391	Drama	87	0220627
The Mission	1999	7.5	4681	Action	84	0220644
Human Resources	1999	7.2	2434	Comedy,Drama	100	0220726
Tell Me Something	1999	6.5	2831	Crime,Mystery,Thriller	118	0220806
Sleepless	2001	6.2	6032	Horror,Mystery,Thriller	117	0220827
Vaastav: The Reality	1999	8.0	11665	Action,Crime,Drama	145	0220832
Blow	2001	7.6	229668	Biography,Crime,Drama	124	0221027
Chasing Sleep	2000	6.3	3085	Horror,Mystery,Thriller	104	0221069
Chopper	2000	7.2	35128	Biography,Crime,Drama	94	0221073
Dead or Alive	1999	6.8	7189	Action,Comedy,Crime	105	0221111
The Glass House	2001	5.8	30570	Crime,Drama,Mystery	106	0221218
Herod's Law	1999	8.0	4379	Comedy,Crime,Mystery	120	0221344
An American Rhapsody	2001	6.7	3704	Drama	106	0221799
Borstal Boy	2000	6.8	2233	Drama,Romance	91	0221838
Beautiful Creatures	2000	5.9	3364	Comedy,Crime,Drama	86	0221889
Hey Ram	2000	7.9	10654	Crime,Drama,History	186	0222012
The Waiting List	2000	7.0	1155	Comedy,Drama,Romance	105	0222150
Possible Worlds	2000	6.8	1815	Crime,Drama,Mystery	93	0222293
The Nameless	1999	5.9	6808	Drama,Horror,Mystery	102	0222368
Beyond Re-Animator	2003	5.9	10506	Comedy,Horror,Sci-Fi	96	0222812
The Broken Hearts Club: A Romantic Comedy	2000	6.9	6887	Comedy,Drama,Romance	94	0222850
Brother	2000	7.2	20927	Crime,Drama,Thriller	114	0222851
Faust	2000	4.3	3546	Drama,Fantasy,Horror	98	0223268
Nowhere to Hide	1999	6.5	1740	Action,Drama	112	0223530
Darker Than Night	1975	7.0	797	Horror,Mystery,Thriller	96	0223777
Stray Cat Rock: Sex Hunter	1970	6.4	639	Crime,Thriller	85	0223783
Pay It Forward	2000	7.2	109036	Drama	123	0223897
The Prime Gig	2000	6.1	2055	Drama	98	0223954
School of the Holy Beast	1974	6.6	1337	Drama,Thriller	91	0224077
Tenshi no harawata: Akai kyôshitsu	1979	6.2	227	Drama,Thriller	79	0224235
Tenshi no harawata: Nami	1979	6.4	173	Drama,Thriller	98	0224238
The Vertical Ray of the Sun	2000	7.2	3436	Drama	112	0224578
Dark Asylum	2001	4.2	837	Horror,Thriller	83	0224626
Angel Eyes	2001	5.6	21645	Drama,Romance	102	0225071
Beautiful Girl Hunter	1979	6.1	734	Drama,Horror,Thriller	100	0225458
The Debt	1999	7.9	3118	Crime,Drama,Thriller	106	0225535
Shadow Hours	2000	5.9	796	Drama,Thriller	95	0226430
Female Prisoner #701: Scorpion	1972	7.3	2990	Crime,Drama,Thriller	87	0226872
Female Prisoner Scorpion: #701's Grudge Song	1973	6.4	937	Crime,Drama,Thriller	89	0226873
Female Prisoner Scorpion: Jailhouse 41	1972	7.1	2227	Crime,Drama,Thriller	90	0226874
Female Prisoner Scorpion: Beast Stable	1973	7.0	1260	Crime,Drama,Thriller	87	0226875
Made	2001	6.4	16634	Comedy,Crime,Drama	95	0227005
Burnt Money	2000	7.2	5870	Crime,Drama,Romance	125	0227277
The Score	2001	6.8	115637	Crime,Drama,Thriller	124	0227445
Spy Kids	2001	5.4	102917	Action,Adventure,Comedy	88	0227538
Formula 51	2001	6.3	46683	Action,Comedy,Crime	93	0227984
Cop Killers	1977	5.8	189	Action,Drama	93	0228156
The Adventures of Felix	2000	6.8	1689	Comedy,Drama,Romance	95	0228242
Ghosts of Mars	2001	4.9	49247	Action,Horror,Sci-Fi	98	0228333
Greedy Guts	2000	7.3	5726	Animation,Comedy,Drama	132	0228687
Proof of Life	2000	6.2	53587	Action,Drama,Thriller	135	0228750
The Crimson Rivers	2000	6.9	55595	Crime,Horror,Mystery	106	0228786
Saimin	1999	6.2	610	Fantasy,Horror,Thriller	110	0228807
Green Dragon	2001	6.1	1013	Drama	115	0229002
Book of Shadows: Blair Witch 2	2000	3.9	34531	Adventure,Fantasy,Horror	90	0229260
Dinner Rush	2000	7.3	4766	Crime,Drama,Romance	99	0229340
Kurotokage	1962	6.6	179	Crime,Drama,Musical	101	0229519
One More Kiss	1999	6.1	634	Drama,Romance	97	0229625
Atlantis: The Lost Empire	2001	6.9	96287	Action,Adventure,Animation	95	0230011
Bartleby	2001	6.4	1780	Comedy,Drama,Mystery	83	0230025
Bedazzled	2000	6.0	92750	Comedy,Fantasy	93	0230030
Ed Gein	2000	5.5	4921	Biography,Crime,Drama	89	0230169
Mayor of the Sunset Strip	2003	7.0	1418	Biography,Documentary,Music	94	0230512
One Day in September	1999	7.8	5471	Documentary,History,Sport	94	0230591
The Others	2001	7.6	321627	Horror,Mystery,Thriller	101	0230600
Sweet November	2001	6.7	82170	Drama,Romance	119	0230838
Crocodile Dundee in Los Angeles	2001	4.8	22698	Action,Adventure,Comedy	92	0231402
Deuces Wild	2002	5.7	6795	Action,Crime,Drama	96	0231448
Down to Earth	2001	5.5	20977	Comedy,Fantasy	87	0231775
Merci pour le Chocolat	2000	6.6	4536	Crime,Drama,Mystery	101	0232083
The Most Beautiful Wife	1970	7.1	600	Crime,Drama	108	0232114
The Fast and the Furious	2001	6.8	329873	Action,Crime,Thriller	106	0232500
Shiner	2000	5.9	1954	Crime,Drama,Thriller	99	0232632
3000 Miles to Graceland	2001	6.0	42497	Action,Comedy,Crime	125	0233142
Trilogy: Three	2002	7.0	828	Crime,Drama	124	0233230
Collateral Damage	2002	5.5	69817	Action,Drama,Thriller	108	0233469
The Eyes of Tammy Faye	2000	7.1	1470	Biography,Documentary	79	0233687
Baran	2001	7.8	7446	Drama,Romance	94	0233841
Ice Men	2004	6.1	456	Drama	108	0233911
Love & Sex	2000	6.2	5045	Comedy,Drama,Romance	82	0234137
The Matrix Reloaded	2003	7.2	491755	Action,Sci-Fi	138	0234215
Clouds of May	1999	7.4	4221	Comedy,Drama	130	0234217
Divided We Fall	2000	7.7	4739	Comedy,Drama,War	120	0234288
Novocaine	2001	5.8	10429	Comedy,Crime,Drama	95	0234354
One of the Hollywood Ten	2000	6.0	282	Drama	109	0234393
Slime City	1988	5.4	866	Horror	81	0234748
The Legend of Rita	2000	6.9	2049	Drama,Romance	103	0234805
Summer Catch	2001	5.0	14690	Comedy,Drama,Romance	104	0234829
Suzhou River	2000	7.4	3874	Drama,Romance	83	0234837
The Tao of Steve	2000	6.6	7225	Comedy,Drama,Romance	87	0234853
An Amazing Couple	2002	6.5	1007	Comedy,Romance	97	0234940
The Town Is Quiet	2000	7.2	1147	Drama	133	0234988
The Road Home	1999	7.8	11895	Drama,History,Romance	89	0235060
6ixtynin9	1999	7.2	1879	Comedy,Crime,Thriller	118	0235154
Audition	1999	7.2	67564	Drama,Horror,Mystery	115	0235198
Dark Days	2000	7.8	6171	Documentary	82	0235327
Gaudi Afternoon	2001	5.9	1056	Comedy,Drama,Mystery	97	0235412
Love and a Bullet	2002	5.1	1247	Action,Comedy,Crime	85	0235553
Pokémon 3: The Movie	2000	5.8	12230	Action,Adventure,Animation	93	0235679
Ringu 0	2000	6.0	7940	Horror,Thriller	99	0235712
The Salton Sea	2002	7.1	28896	Crime,Drama,Mystery	103	0235737
Better Than Sex	2000	6.3	2082	Comedy,Drama,Romance	95	0236019
Flickering Lights	2000	7.7	18170	Action,Comedy,Crime	109	0236027
A Crack in the Floor	2001	3.2	959	Horror	90	0236126
Disco Pigs	2001	6.7	4148	Crime,Drama,Romance	93	0236157
I Went To	2000	6.7	473	Action,Crime	111	0236167
The Filth and the Fury	2000	7.7	5413	Biography,Documentary,Music	108	0236216
Josie and the Pussycats	2001	5.4	20853	Comedy,Music	98	0236348
The Original Kings of Comedy	2000	6.9	5161	Comedy,Documentary	115	0236388
The Mexican	2001	6.1	99363	Adventure,Comedy,Crime	123	0236493
Paragraph 175	2000	7.7	1776	Documentary,History,Romance	81	0236576
Deep in the Woods	2000	4.1	2357	Horror,Thriller	90	0236638
Prozac Nation	2001	6.3	16612	Biography,Drama,Romance	95	0236640
The Tailor of Panama	2001	6.1	26939	Comedy,Drama,Thriller	109	0236784
Assault! Jack the Ripper	1976	6.3	422	Crime,Drama,Horror	72	0237045
Brotherhood of the Wolf	2001	7.0	60188	Action,Adventure,Drama	142	0237534
Bread and Tulips	2000	7.3	8715	Comedy,Romance	114	0237539
The Pledge	2001	6.8	51213	Crime,Drama,Mystery	124	0237572
101 Reykjavík	2000	6.8	9120	Comedy,Romance	88	0237993
Captain Corelli's Mandolin	2001	5.9	31837	Drama,Music,Romance	131	0238112
Tangled	2001	5.7	2276	Drama,Thriller	86	0238137
Equilibrium	2002	7.4	301617	Action,Drama,Sci-Fi	107	0238380
Timequest	2000	5.3	626	Sci-Fi	92	0238463
Queen of the Damned	2002	5.3	50709	Drama,Fantasy,Horror	101	0238546
Replicant	2001	5.4	13153	Action,Sci-Fi,Thriller	100	0238552
Shadow Magic	2000	6.9	708	Drama,History,Romance	116	0238588
There's Only One Jimmy Grimble	2000	6.6	3456	Comedy,Drama,Sport	106	0238660
Brat 2	2000	7.8	11135	Action,Crime,Thriller	122	0238883
The Dangerous Lives of Altar Boys	2002	7.0	12855	Comedy,Drama	104	0238924
Devdas	2002	7.6	35991	Drama,Musical,Romance	185	0238936
Double Take	2001	5.5	7876	Action,Comedy,Crime	88	0238948
The Lady and the Duke	2001	6.9	2461	Drama,History,Romance	129	0239234
O Fantasma	2000	5.8	2768	Drama	87	0239381
Cats & Dogs	2001	5.1	54127	Action,Comedy,Family	87	0239395
Flashback	2000	5.4	853	Horror,Mystery,Thriller	95	0239406
Julie Johnson	2001	6.0	621	Drama,Romance	93	0239509
Monday	2000	7.4	2045	Action,Comedy,Crime	100	0239655
Raw Deal: A Question of Consent	2001	7.3	280	Crime,Documentary	90	0239879
Saving Silverman	2001	5.9	37436	Comedy,Crime,Romance	90	0239948
Say It Isn't So	2001	5.0	12263	Comedy,Romance	95	0239949
Sidewalks of New York	2001	6.4	6227	Comedy,Romance	108	0239986
Tosca	2001	7.2	369	Drama,Musical	126	0240122
The Girl from Paris	2001	6.6	1845	Comedy,Drama	103	0240149
Water	2005	7.7	13850	Drama	117	0240200
The Angel Doll	2002	6.8	247	Drama	93	0240340
The Center of the World	2001	5.8	4441	Drama,Romance	88	0240402
La Ciénaga	2001	7.1	4937	Comedy,Drama	103	0240419
Dr. Dolittle 2	2001	4.7	40057	Comedy,Family,Fantasy	87	0240462
Kung Pow: Enter the Fist	2002	6.2	42287	Action,Comedy	81	0240468
The Four Feathers	2002	6.5	31598	Action,Adventure,Drama	132	0240510
Freddy Got Fingered	2001	4.6	44605	Comedy	87	0240515
Ocean's Eleven	2001	7.8	486937	Crime,Thriller	116	0240772
Sardar	1993	7.9	613	Biography,Drama,History	175	0240879
Serendipity	2001	6.9	100005	Comedy,Romance	90	0240890
Slackers	2002	5.4	13475	Comedy,Romance	86	0240900
Sound and Fury	2000	7.9	919	Documentary	80	0240912
Under the Sand	2000	7.1	7905	Drama,Mystery	92	0240913
Till Human Voices Wake Us	2002	6.4	2268	Drama,Romance	101	0240980
Vanity Fair	2004	6.2	20060	Drama	141	0241025
Whispering Corridors	1998	6.1	2826	Drama,Horror,Mystery	105	0241073
The Bank	2001	6.5	2733	Drama,Romance,Thriller	104	0241223
Chocolat	2000	7.2	171534	Drama,Romance	121	0241303
Harry Potter and the Sorcerer's Stone	2001	7.6	592421	Adventure,Family,Fantasy	152	0241527
The New Guy	2002	5.9	32577	Comedy	88	0241760
Bully	2001	6.9	33371	Biography,Crime,Drama	108	0242193
